3.4962213006007303,0.06987978109562495,0.04639927959630737,0.07168198949395133,0.02504357075089568,0.021459947622419796,0.11481162610408627,0.12954498244350793,0.06809939325320584,0.02919289573549632,0.04656362904460635,-0.057793873799828054,0.07779772024146889,-0.012840404676462944,0.13780043725697483,-0.02467805594738822,0.0947890483616575,-0.0012460792864361129,0.08468528564002818,0.10067637287788579,0.11713138245311205,0.034166677487324736,0.07737654474789078,0.03754622162299564,0.09495377614888677,0.06884316390978022,0.006311831717144983,0.04942763788957257,0.0265582420755903,0.06417470029528508,0.07522209456140394,0.08152767963046689,0.06019761510507151,0.01803332217025546,0.1031885525584501,0.05956078892559425,0.10771112334069505,0.07684708984533943,0.10393059129554126,0.108552741374304,0.12801010598553772,0.039603472233061446,0.11437837774907189,0.007028366084809843,0.022040005648157893,0.0912007742962365,0.010393698978578222,0.07691852792970402,0.10793874793222168,0.061236014392189335,0.05892940599812993,0.07005857284696486,0.03460757236611103,0.09842186326769553,0.07447879507252135,-0.00886804410876287,0.014109093098399778,0.052632387990399994,0.0771387179794094,0.0445138548005765,0.08331159205814644,0.16531159104906337,0.16314505608129065,0.03313687324253868,0.07261546839255184,0.03686172451600551,0.11286220269920362,0.00989236064459524,0.10849907001652387,0.07984706918289762,0.20797136381510867,0.09644167613864389,0.014783708553362687,-0.006614180493119263,0.07060594090687869,0.09534075830313861,0.20074428869233735,0.03895056983545823,0.08814987321362455,0.10524209300379486,0.14303532995445808,0.06148204882947613,0.1195083186696704,0.029916465223715494,0.09550433183183095,0.04509927102434052,0.005791481562394773,0.052504437281219674,0.09537837911523457,0.13497983941386824,0.13485681431159924,0.04031510079044354,-0.0341481213533044,0.06040035355229738,0.03895398262372943,0.044153600238433906,0.07172639022016165,0.009620031393565364,0.001549818648961995,-0.07506854037433089,0.026610186446563534,0.029766651472896366,0.12570549829560632,0.11218703888530875,0.14839248732815846,0.015100756044253469,0.008481817891277582,0.005603982035194773,0.0897968345448562,0.04422794251300215,0.06449720761509296,0.03849420424184752,0.07925270238181313,0.1557451887402362,0.08671638311112156,0.05008407613605921,-0.005084649990372032,0.13405002834903174,0.03930064286168023,0.04545403920183242,-0.020772449795247207,-0.07385958069470012,0.06481739647123144,0.11983618489934232,-0.01608734908133214,0.009364131106313914,0.017514430065823615,-0.07295184084843216,-0.14584295629952918,0.01014283662446294,0.12020094960784106,0.06663484680183088,0.007426153272029499,0.022617206056770953,0.003136087254831453,-0.0487745499712115,0.0011488044471260443,0.07470987995541306,0.0840266374296909,0.028540552949621975,0.027688972154541608,0.03496809179939057,0.05054302506253673,0.08035034507917393,0.05833280668280708,0.030815161424560852,0.08135563099192325,0.023195192922489873,0.0572868715993147,0.028625116806224076,0.057226888256128296,0.10492440057141358,-0.024845264878107877,-0.1059952979278144,-0.148934068525822,-0.11731240204967953,-0.06752957410558406,0.011175112637035566,0.1254027763374411,-0.06350472964089443,-0.10108892213976112,-0.09265819641166753,-0.0486541617420773,-0.023193314000469863,-0.060646759610164434,0.03832915038296541,0.010893460007171488,0.018662852142963236,0.09314784506047194,0.046310250981446206,0.07110388090557512,0.013428794391330842,0.03293300241159841,0.08421796309306792,0.01987531264343699,-0.0005903467862220485,-0.019511754365659714,-0.020138738504232378,0.00204768075403074,-0.10259968334493647,-0.07134536456048887,-0.20650196089373918,-0.1579901420661507,-0.014493090018807078,0.050561816601191766,0.07199860366231896,0.0192246844167055,-0.01734340245112754,-0.10245023220838466,-0.15920820229326005,-0.10613511891174353,-0.06600476940329586,0.0731659551333369,-0.06240853331664976,0.02062594405523506,-0.029103074175318846,0.09798570862470937,0.027764019876356363,0.1217426480086304,0.09242274843947514,-0.05545034327266223,0.026670346227657547,-0.02038140414754422,-0.08598157832867473,-0.014695819690152715,-0.07075646527675883,-0.09560529106707152,-0.2784879991466369,-0.2148715322507527,-0.26066788888570536,-0.27348753961621014,-0.08195399887899023,0.057685302100399384,0.10253048336091836,0.1528683708621459,0.0953210085105505,0.02486086611055862,-0.04465727290715725,-0.2007066306935606,-0.039880146020151545,-0.01503038309618398,-0.0008537431795050298,0.028244858853446072,0.03772584580874852,-0.0007383187280864847,0.11302122506342618,0.041632442678834786,0.09488202435404956,0.08740496994212754,0.04507481088759723,0.0017573697855458943,0.005196301363006857,-0.05817249828839217,-0.11349099080585054,-0.09156152087519358,-0.09447611684633027,-0.23811767389179883,-0.13635298900064272,-0.16009163291994552,-0.17563521901510695,-0.18605336756470045,-0.10312118701609786,0.13674496817874665,0.17329611342916815,0.03739792076671256,-0.11101500115348695,-0.1620719125673928,-0.007603736634872689,-0.061238576148467824,0.08637798274714724,0.06360469125387473,0.023411700611267718,0.12394757927388197,0.08655377537549065,0.09767626732999848,0.08415876274709964,-0.08174056789298191,0.0004161473513117779,0.03025238955576546,0.03232593456986865,0.09848296860338475,-0.0575057514890969,-0.007807456242486695,0.0013853580451378435,0.0458131936131095,-0.04917107349795935,-0.18033129502891596,-0.24124146678902403,-0.2946077372608239,-0.2399368155508341,0.1041243949017794,0.16369066992283735,-0.04452710825781723,-0.057518852104924176,-0.10194743825663663,0.0013078105363798585,-0.025840294438552767,0.015775224945501404,0.003797619945529071,0.0035186603345757923,0.08287133261739413,0.1279450869608865,0.0836050838276284,0.09076254172474613,0.031059027541631916,0.10886652326638016,0.08391758861798689,0.1274021543622549,0.023810362242778722,0.07556573361358206,-0.023009113419129718,0.08807337608669571,0.06645344771241891,-0.07382572804053733,-0.23833693061252145,-0.25211425480473804,-0.31937598321364935,-0.15712756989360588,0.15388514490111982,0.1565302141008724,-0.015054314125032985,-0.1452925453712145,-0.06378891055566274,-0.12815926490604604,0.02316862184946202,-0.05056949686739937,0.04731371354685846,0.07302020599232086,0.09521710381614888,-0.0022109346940259347,0.030256363540186536,-0.00884401097889684,0.014566697714251297,0.017779781799455302,0.10309666970518801,0.06103549526866968,0.029452087389139795,0.044234172602932866,0.13853507273950302,0.2112216701922644,0.0278193559049496,0.023124065927364584,-0.15891939939402333,-0.2644354296102261,-0.19711731786306538,-0.090984496843615,0.06573621913431771,0.13436225699676418,0.02232964113978371,-0.013319682001608383,-0.031969135155695036,-0.02387456771495851,0.004903803429332792,-0.018458759081076467,0.06040996507565149,0.05409737077873885,0.03213918421782472,0.07433090245034477,0.0034895903613635275,0.04447962350136529,-0.048371062084975755,0.048574681926770044,0.014041946415046523,0.1300974436225195,0.01820423302513266,-0.12295399719276026,-0.031122531884742184,0.08016318326398764,0.056109409925097636,-0.05409157573112294,-0.05484003273860791,-0.12300988458693335,-0.052939623607349655,-0.15360782199061554,0.12520207146206963,0.00029884582438644686,-0.14499447700281917,-0.04295704447243737,-0.029025237402107114,-0.09432896476666029,0.07501364072057602,-0.05761707450036156,-0.04497075319175883,0.02985211874464149,0.08864398248673865,0.04823219500853709,0.07074076343949312,0.06355632305463603,-0.04064865152963388,0.04119305447603917,0.0779533139317941,0.053969978992391344,0.058036706306968715,-0.10646726867676051,-0.1338359511805295,-0.07840494439456373,0.08984327074740911,0.045877438836068096,0.003714810117975366,-0.06416448665950752,-0.04837556042508746,-0.1625656187316468,-0.01438760266908571,-0.05674356978708104,-0.05520277161003669,-0.045203165692743984,-0.06467945208483367,-0.09819470735294741,-0.015505241583365028,0.05007596155945209,-0.03905377540266712,-0.050968438915381005,0.04397900259131923,-0.007673248509777503,0.12707662016182023,0.08626666981549133,0.029430114980810138,0.008712193320614518,0.1257361990679715,0.13965585645762246,-0.0004974478087840525,-0.17642857130143783,-0.2156238281246508,-0.20987217191033594,-0.0073290229142186514,-0.14424156035466368,-0.024254052820498365,-0.15181075099555025,-0.035228050636783664,-0.17644294887049028,-0.11255208481531927,-0.06258539041634088,-0.025462109473687756,-0.051225863554651814,-0.037483177875487966,-0.06669135221401176,-0.009529946174438647,0.053124311374974975,0.041886713956417944,0.04401824367519046,0.16103032305629011,0.03885495222966203,0.12826888381153467,0.15449566991888197,0.008901916674658743,-0.015911692088194318,0.09454606871088433,0.06006364891080177,0.06370143432967519,-0.12658681485058867,-0.26456575187042575,-0.05292832098789757,-0.09386683877978395,-0.11051875298907061,0.059979508418603285,0.003141267814836434,-0.2119166671772623,-0.14790907778433862,-0.10611334983120115,0.07048711207210888,0.09726506816955259,0.02210520611267448,-0.012047497363313784,-0.018855669551948357,0.058416673350823255,-0.0016989580635375491,0.022257562985636126,0.05055673489587748,0.14855509115951232,0.003060231114953295,0.13612664000665575,0.08918378431748131,-0.04062405629264469,-0.053937535340564224,0.11323541269828327,0.09486220662060016,0.015927279475062905,-0.04464119178111969,-0.09829207485344928,-0.0051850284478220455,0.053347206430607454,0.109913258209227,0.14813500116548156,0.003734299102645268,-0.17687917233907904,-0.15288703601648596,-0.06514053804934859,0.07332495144585847,0.05270821413546163,0.011238070829545468,-0.054380138785717305,-0.07424587711516327,0.026488844347137615,-0.02014877528257323,0.03992712986350598,0.058932334461857055,0.02910646076325228,0.1361328904901372,0.05402566389491178,0.004874717929256091,0.06883954620763444,0.04910412914534938,0.042474068517034065,0.07996651756678651,-0.023923237026080884,0.012404903491049925,-0.017348610858865555,0.04467289085226958,0.13388150025782808,0.11534301646300803,0.17328708566281892,0.021522809837402557,-0.24051007014239212,-0.29058244647214015,-0.00908416063995635,0.08764242491185673,0.11147116357773039,0.020552681122289293,0.000641666986421966,-0.04780478774386389,-0.044231834395016295,0.008798951211144025,0.02996763795808066,0.09979953653188806,0.09314879868107642,0.04107625572731682,0.08220948980723336,0.08184633547236075,-0.04573932930924909,-0.04793891024472626,0.04639110079255526,0.02922886772395306,0.03716348433999964,0.031001783912780186,0.02689917580543561,0.07866074945510237,0.05774859447973858,0.04680194918531159,-0.027537741880468668,-0.07150199267910685,-0.22686286848958906,-0.228195096155932,0.023466794362040532,0.06304325491605704,-0.05594256444709659,-0.004405390837369043,0.0267893404203428,-0.05697353521110838,-0.019149975760565482,-0.008175315350434366,0.17064984821197704,0.14234826898820335,0.0927306265304604,0.09117238988460175,0.010092473412088056,0.07946482025074185,-0.05718172961593588,-0.017720901795007977,-0.06868331024718222,0.006847338122205774,0.07179290796169538,0.15914788106331984,0.11332187194208547,0.019471119321677985,-0.060661254163551205,-0.16644377865617696,-0.15149537138679253,-0.06406441313419173,-0.1908813742222471,-0.0930373938583689,-0.008568985552331335,0.05083483675186752,0.034297420310078146,-0.030127545329804384,-0.09619122981892438,-0.038868917079399413,-0.039244595396901574,0.03570274909555219,0.06226404259707578,0.08425229949684689,0.029127806548343883,0.0794231772073732,-0.011845952118070945,0.0430969105240517,-0.05056919226075418,-0.03648861488635353,-0.10859732774411891,0.009364723897449755,0.0683745718333388,0.17674286780873427,0.042818082645701416,-0.016893770992869057,-0.1131912675459946,-0.21476424249437423,-0.12139957990809046,-0.09336631426886956,-0.05477467026873851,-0.07419494294826512,0.0298057993599542,-0.09839384694651306,-0.07877330786169409,-0.060151545067180894,-0.13019569235086328,-0.07853174236837465,-0.0049261383670383746,0.048981325845958726,0.06735827897681387,0.04629388135472231,0.052289211785757184,0.0163908806080664,0.08309769669792526,0.11769137438834543,-0.001432814093080469,-0.13287574799780907,-0.07064527023032931,-0.1303316188874039,0.012135921522648014,0.010327024513374186,0.0941294258321319,-0.03781634537076774,-0.1817804760054138,-0.048956924908191264,0.014421944537971238,-0.019270864592395555,0.0359639218439112,0.021068360616242628,-0.03494054064629342,-0.022246786389816132,-0.1212921781022702,-0.09517860123515091,-0.04761824291829365,-0.02454236380915615,-0.022857904689556584,0.005508545138195943,0.03612665520484551,0.13320294625388265,-0.03265163816793556,0.15579935661587763,0.08766012947802519,0.09749607153466934,-0.01812245746100045,-0.03343381521800269,-0.12612086345117235,-0.04694367947099456,0.0013677287119603773,-0.06514367276481457,-0.07730509365274249,-0.0940445170060215,-0.09876121741393933,-0.0008954149208453615,0.12301876066343051,0.1087654750813477,-0.0002929879119662844,0.022376372172298483,-0.04676245650250819,-0.04581836548743369,-0.026600437067419668,0.023409910948511282,-0.06512641775205472,0.010513669847918362,0.1014098495474976,0.030935935059443063,0.03703077310921617,0.01645182320868193,0.05477217195248933,-0.027785592369313133,0.07417574545096947,0.11918640831421973,-0.029709063385158475,-0.08946550760849405,0.05386721961642637,-0.08209305005745816,-0.1206615941895786,-0.05087299486843113,-0.03239547359781828,-0.02965757000756889,-0.008180113983342282,0.09972242308736796,0.04368656010971124,0.11182947366400017,0.05310862835153398,-0.10398893387392001,-0.04546343874966042,-0.12938033420879005,-0.04748705151217981,-0.02454353904681973,-0.0165489308690263,-0.02819145763063037,0.051321794207867,0.03724698241212963,0.06929508831861314,0.1024789998274997,0.06537839480909251,0.02114037682112602,0.08560625173963929,0.06406565956781832,-0.03004312452922302,0.0811472583115375,-0.05778136111457037,0.0246304068844269,-0.07425356222100497,-0.05611710266568562,-0.21788767487716593,-0.055739044898382384,0.05444576843238538,9.900331669994742e-05,0.0057250423332515284,-0.028036289895884137,-0.1045562314775416,-0.025939685944140943,-0.031280974271596096,-0.039836525614286085,-0.0050544222893639185,-0.10715356844750853,0.014969833889832952,-0.009289351657913418,0.03920264930871315,0.08524725250325009,0.08982049772270027,0.07648890710139124,0.005586132352185948,0.04588496532324185,0.07547581697211664,0.1272791211191448,0.04191627047622255,0.09044833841621631,0.010276254587787373,-0.03543813945580063,0.02007619418330451,-0.07358908550447983,-0.07858023070268462,-0.020061062555269477,0.029466908141573635,0.04941237089353707,0.06599555438859192,-0.12197529371229848,-0.07864431323782625,-0.034338492230456534,-0.04052976766463395,-0.0355726740248702,-0.0060982187728405995,0.049826871835417404,-0.009380196659203388,-0.0035411994205621455,0.0711978344860255,0.02835178383055148,0.05697643208487844,0.07283601018902648,0.0553390352344834,0.07279550520459017,0.12074458091074548,0.07440655771319794,0.042136818263824954,0.013272168242733928,0.024753662275517313,0.11597854764942174,0.03055495346872434,0.08906136290153703,0.0763524091741597,0.14332916187370764,0.001395644993694378,0.10062074571978014,0.16643828097577673,0.03301267326271409,0.014115804673855994,-0.03106801349810419,0.03512054766978645,0.0033754884957407417,-0.016037915494422503,0.01642830726664586,0.07213376595139996,0.09703541526341393,0.13982366597439633,0.11158363725273066,0.05066213124347827,0.08998908954377148,0.13421930624160944,0.05713035057849298,0.07308001232127416,0.07583552811460241,0.054430180890861116,0.18104940616515036,0.09348382539781988,0.13927146102051755,0.1894745354538399,0.008022657022251177,0.0010994272119871902,0.11108217038512774,0.10016213588388909,0.05347739777215937,0.11014075689856342,0.049570555854195536,0.052856710556725674,0.08029568856697379,0.03543919851733672,0.14610580547675403,0.025134866127522415,0.09497888426267022,0.09252939884956793,0.05229219535471782,0.1469812725316981,0.07988174458593922,0.09481520018112057,0.042262839708051614,0.004176339314287982
